start_block,end_block,heuristic_count,total_transactions,avg_per_block,avg_tx_per_block,normalized_ratio
833200,834207,0,2524319,0.0,2504.284722222222,0.0
834208,835215,406258,2450284,403.0337301587302,2430.8373015873017,0.1658003725282457
835216,836223,377989,2508331,374.9890873015873,2488.4236111111118,0.15069342921647896
836224,837231,375975,2688575,372.99107142857144,2667.237103174604,0.1398417377235152
837232,838239,369820,2632608,366.88492063492066,2611.714285714286,0.1404766680037438
838240,839247,427165,3244427,423.77480158730157,3218.6775793650795,0.1316611531096246
839248,840255,432318,3402039,428.88690476190476,3375.0386904761904,0.1270761446297353
840256,841263,357483,4074705,354.6458333333333,4042.366071428572,0.0877322407389001
841264,842271,356510,3832563,353.68055555555554,3802.1458333333335,0.09302130193293626
842272,843279,0,4072371,0.0,4040.050595238096,0.0
843280,844287,286073,3595151,283.80257936507934,3566.618055555556,0.07957190115241333
844288,845295,0,4498868,0.0,4463.162698412699,0.0
845296,846303,339556,4886587,336.8611111111111,4847.804563492064,0.06948735385249459
846304,847311,0,4064292,0.0,4032.035714285714,0.0
847312,848319,0,4062870,0.0,4030.625,0.0
848320,849327,0,4165719,0.0,4132.657738095239,0.0
849328,850335,0,4149381,0.0,4116.449404761905,0.0
850336,851343,287692,4096347,285.4087301587302,4063.8363095238096,0.07023135491207166
851344,852351,267225,4265238,265.1041666666667,4231.386904761905,0.06265183795136403
852352,853359,269034,4049889,266.8988095238095,4017.747023809524,0.06642996882136769
853360,854367,241133,4135353,239.21924603174602,4102.532738095239,0.05831013700644175
854368,855375,296902,4073986,294.54563492063494,4041.652777777778,0.07287752093404347
855376,856383,0,3652948,0.0,3623.956349206349,0.0
856384,857391,258472,4166217,256.42063492063494,4133.151785714285,0.06203997535414023
857392,858399,248756,4898489,246.78174603174602,4859.612103174603,0.05078219018150291
858400,859407,275627,4503919,273.43948412698415,4468.173611111111,0.06119714852775994
859408,860415,252885,4647089,250.8779761904762,4610.207341269841,0.05441793776706236
860416,861423,281870,4230800,279.6329365079365,4197.222222222223,0.06662333364848255
861424,862431,291848,3997359,289.531746031746,3965.633928571429,0.07301020498784322
862432,863439,294147,3850094,291.8125,3819.5376984126974,0.07639995283232048
863440,864447,265724,4111343,263.61507936507934,4078.7132936507937,0.06463192197780628
864448,865455,0,4634993,0.0,4598.207341269841,0.0
865456,866463,0,4336951,0.0,4302.5307539682535,0.0
866464,867471,309789,4492928,307.33035714285717,4457.269841269841,0.06895035932024729
867472,868479,0,3992240,0.0,3960.555555555556,0.0
868480,869487,0,3452945,0.0,3425.5406746031745,0.0
869488,870495,485150,3831118,481.2996031746032,3800.7123015873017,0.12663405303621553
870496,871503,446501,4128821,442.95734126984127,4096.05257936508,0.10814249394681917
871504,872511,397400,3462504,394.24603174603175,3435.0238095238096,0.11477243058780581
872512,873519,386756,3380962,383.68650793650795,3354.128968253968,0.1143922942641769
873520,874527,391279,3034242,388.1736111111111,3010.160714285714,0.1289544472721688
874528,875535,453364,3001186,449.765873015873,2977.367063492064,0.15106161364207346
875536,876543,352954,2371603,350.15277777777777,2352.780753968254,0.1488250773843683
876544,877551,345705,2355061,342.9613095238095,2336.37003968254,0.14679237607858137
877552,878559,371554,2973212,368.60515873015873,2949.6150793650795,0.12496720718199711
878560,879567,352777,2665939,349.97718253968253,2644.780753968254,0.1323274838621589
879568,880575,386622,2610558,383.55357142857144,2589.839285714286,0.14809937185843028
880576,881583,0,2362948,0.0,2344.1944444444443,0.0
881584,882591,325116,2430575,322.5357142857143,2411.284722222222,0.1337609413410407
882592,883599,302044,2753504,299.6468253968254,2731.6507936507937,0.10969441119388242
883600,884607,294273,2621109,291.9375,2600.306547619048,0.11227041683501142
884608,885615,0,3449076,0.0,3421.7023809523807,0.0
885616,886623,335466,2270446,332.80357142857144,2252.4265873015875,0.14775334890149336
886624,887631,303749,2549817,301.3382936507937,2529.5803571428573,0.11912580393024284
887632,888639,290681,2965164,288.37400793650795,2941.6309523809523,0.09803201441808954
888640,889647,280809,3066727,278.58035714285717,3042.3878968253966,0.09156635070549157
889648,890655,299085,2416231,296.7113095238095,2397.054563492064,0.1237816251840159
890656,891314,170767,1418658,259.13050075872536,2152.743550834598,0.12037221092046145
